locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFVIZSP_00001	tRNA	73				tRNA-Trp(cca)
VFVIZSP_00001	gene	73				
VFVIZSP_00002	CDS	381	rplK		COG0080	50S ribosomal protein L11
VFVIZSP_00002	gene	381	rplK			
VFVIZSP_00003	CDS	540				hypothetical protein
VFVIZSP_00003	gene	540				
VFVIZSP_00004	CDS	438				hypothetical protein
VFVIZSP_00004	gene	438				
VFVIZSP_00005	CDS	342	rplL		COG0222	50S ribosomal protein L7/L12
VFVIZSP_00005	gene	342	rplL			
VFVIZSP_00006	CDS	3315	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFVIZSP_00006	gene	3315	rpoB			
VFVIZSP_00007	CDS	3663	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFVIZSP_00007	gene	3663	rpoC			
VFVIZSP_00008	CDS	366	rpsL		COG0048	30S ribosomal protein S12
VFVIZSP_00008	gene	366	rpsL			
VFVIZSP_00009	CDS	462	rpsG		COG0049	30S ribosomal protein S7
VFVIZSP_00009	gene	462	rpsG			
VFVIZSP_00010	CDS	2061	fusA		COG0480	Elongation factor G
VFVIZSP_00010	gene	2061	fusA			
VFVIZSP_00011	CDS	294	rpsJ		COG0051	30S ribosomal protein S10
VFVIZSP_00011	gene	294	rpsJ			
VFVIZSP_00012	CDS	426	def1	3.5.1.88		Peptide deformylase 1
VFVIZSP_00012	gene	426	def1			
VFVIZSP_00013	tRNA	73				tRNA-Phe(gaa)
VFVIZSP_00013	gene	73				
VFVIZSP_00014	CDS	453	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
VFVIZSP_00014	gene	453	rsmA			
VFVIZSP_00015	CDS	966	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFVIZSP_00015	gene	966	tyrS			
VFVIZSP_00016	CDS	378	rpsI		COG0103	30S ribosomal protein S9
VFVIZSP_00016	gene	378	rpsI			
VFVIZSP_00017	CDS	282				hypothetical protein
VFVIZSP_00017	gene	282				
VFVIZSP_00018	CDS	762	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFVIZSP_00018	gene	762	dapF			
VFVIZSP_00019	CDS	570				hypothetical protein
VFVIZSP_00019	gene	570				
VFVIZSP_00020	CDS	1284	infB			Translation initiation factor IF-2
VFVIZSP_00020	gene	1284	infB			
VFVIZSP_00021	tRNA	73				tRNA-Gln(ttg)
VFVIZSP_00021	gene	73				
VFVIZSP_00022	CDS	801	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFVIZSP_00022	gene	801	prs			
VFVIZSP_00023	CDS	414				hypothetical protein
VFVIZSP_00023	gene	414				
VFVIZSP_00024	CDS	498	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFVIZSP_00024	gene	498	rsmD			
VFVIZSP_00025	CDS	1032	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFVIZSP_00025	gene	1032	iscS			
VFVIZSP_00026	CDS	1203	lysS	6.1.1.6		Lysine--tRNA ligase
VFVIZSP_00026	gene	1203	lysS			
VFVIZSP_00027	CDS	183				hypothetical protein
VFVIZSP_00027	gene	183				
VFVIZSP_00028	CDS	504	prfA		COG0216	Peptide chain release factor RF1
VFVIZSP_00028	gene	504	prfA			
VFVIZSP_00029	CDS	1368	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFVIZSP_00029	gene	1368	argH			
VFVIZSP_00030	CDS	1065	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFVIZSP_00030	gene	1065	glnS			
VFVIZSP_00031	CDS	858	thrB	2.7.1.39	COG2334	Homoserine kinase
VFVIZSP_00031	gene	858	thrB			
VFVIZSP_00032	CDS	1002	dnaG	2.7.7.-	COG0358	DNA primase
VFVIZSP_00032	gene	1002	dnaG			
VFVIZSP_00033	CDS	1161	rpoD		COG0568	RNA polymerase sigma factor RpoD
VFVIZSP_00033	gene	1161	rpoD			
VFVIZSP_00034	CDS	2700	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFVIZSP_00034	gene	2700	dnaE			
VFVIZSP_00035	tRNA	76				tRNA-Leu(tag)
VFVIZSP_00035	gene	76				
VFVIZSP_00036	tRNA	85				tRNA-Ser(aga)
VFVIZSP_00036	gene	85				
VFVIZSP_00037	CDS	720	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFVIZSP_00037	gene	720	metF			
